numero_de_cliente	foto_mes	prob
29035220	202106	3.26728486051639e-08
29035349	202106	3.33340237911195e-07
29035469	202106	1.71642067979198e-10
29035982	202106	0.000381699417678652
29036288	202106	4.14663353318324e-06
29036505	202106	1.04973329007606e-06
29036601	202106	5.86608426356817e-10
29036611	202106	2.47796349145848e-07
29036626	202106	4.7847040614884e-09
29036929	202106	1.87987298571288e-08
29036967	202106	4.34865099398009e-10
29037213	202106	4.32693979116422e-08
29037320	202106	1.12835552565023e-07
29037437	202106	5.54296884206599e-08
29037789	202106	2.02475328989477e-09
29038021	202106	3.34820921740031e-06
29038039	202106	0.000135372590443635
29038238	202106	8.21043224270763e-08
29038565	202106	1.32496962702168e-07
29038569	202106	2.73563033300226e-10
29038572	202106	1.92975589514533e-05
29038700	202106	5.47747906647471e-09
29038757	202106	0.000727833564807425
29038836	202106	9.69611820089976e-07
29038864	202106	3.24936806876718e-07
29038875	202106	0.000835528046226575
29038885	202106	1.1040223809075e-09
29038974	202106	1.57576165541201e-08
29039042	202106	8.32711251262347e-09
29039170	202106	1.82588301907854e-07
29039256	202106	2.52196709528349e-07
29039441	202106	1.0114038650244e-09
29039601	202106	8.20910544388586e-06
29040031	202106	3.94580316747156e-06
29040493	202106	4.038475642695e-09
29040526	202106	2.92145683001823e-05
29040583	202106	1.87584484777463e-07
29040636	202106	8.53127325156416e-09
29041156	202106	2.43963238894627e-09
29041177	202106	8.3767761403498e-09
29041244	202106	8.9026940366268e-09
29041291	202106	6.64738979453315e-05
29041387	202106	3.81492052462161e-08
29041490	202106	3.52683211902339e-06
29041653	202106	1.68080428733086e-09
29042141	202106	3.59809487045788e-08
29042148	202106	2.8509278934936e-09
29042162	202106	1.8450350078673e-09
29042170	202106	4.51838739627653e-07
29042451	202106	4.67524287770483e-06
29042639	202106	3.76192848815589e-08
29042682	202106	6.14422205756179e-07
29042732	202106	1.60234972479588e-08
29043169	202106	8.54624162687942e-08
29043326	202106	5.38147057235176e-10
29044073	202106	3.22823750431084e-09
29044105	202106	4.29743658103169e-10
29044169	202106	3.47687479676189e-06
29044209	202106	1.37209579060063e-08
29044216	202106	2.60360529164142e-11
29044244	202106	2.84025751756438e-09
29044304	202106	1.97809788263041e-08
29044404	202106	0.000969406939932795
29044995	202106	6.70663809327778e-06
29045272	202106	6.10623140196479e-08
29045322	202106	3.0096180740144e-05
29045635	202106	9.69849115222828e-08
29045706	202106	2.1515802765234e-07
29045952	202106	0.000294881147348533
29046286	202106	1.66846977353641e-08
29046358	202106	1.04056331741637e-06
29046525	202106	3.46847672249e-07
29046788	202106	2.21086198529318e-11
29047169	202106	2.03856149836356e-08
29047190	202106	2.7614221293935e-10
29047279	202106	4.1047390545512e-08
29047731	202106	9.14873792747315e-09
29047962	202106	2.89651366124849e-06
29048169	202106	3.54966503368983e-08
29048258	202106	1.32490565458169e-08
29048272	202106	0.00128274617586462
29048329	202106	5.50158362052421e-06
29048382	202106	1.85089129274919e-11
29048507	202106	1.2991004970723e-06
29048528	202106	2.00577917504475e-09
29048563	202106	0.00151064838315198
29048574	202106	1.99818639477296e-05
29048610	202106	0.00183353173470029
29048724	202106	8.93620136957377e-09
29048891	202106	1.48380308338378e-06
29048976	202106	8.48230356798209e-06
29049005	202106	0.000387805423653914
29049247	202106	8.612347024414e-05
29049450	202106	6.97990024741104e-09
29049457	202106	1.51023198158029e-07
29049478	202106	0.00814496202544166
29049514	202106	3.66684257286841e-08
29049781	202106	1.56623804272687e-08
29049795	202106	4.02484224700784e-07
29049809	202106	7.44187790386895e-07
29049930	202106	7.61128716166347e-08
29050151	202106	1.89155231667453e-09
29050272	202106	3.79340199642573e-05
29050321	202106	6.76259019107834e-06
29050393	202106	3.51816293369388e-08
29050859	202106	5.91912540661914e-09
29050905	202106	6.00760500805494e-11
29051058	202106	3.67496704666228e-07
29051225	202106	2.01516272352676e-05
29051378	202106	1.12234305542838e-05
29051403	202106	8.59675342360559e-06
29052207	202106	5.40653830553794e-09
29052221	202106	3.85286068234574e-08
29052350	202106	5.0612273710196e-08
29052517	202106	9.37469136096166e-09
29052620	202106	2.59762924667458e-07
29052883	202106	6.71379443875364e-08
29053026	202106	2.46126787967418e-07
29053040	202106	2.6372049447272e-07
29053058	202106	5.4611247865457e-10
29053460	202106	1.50927847037855e-07
29053481	202106	8.83776441099537e-10
29054083	202106	2.40581093815164e-06
29054203	202106	2.22430450091084e-07
29054282	202106	0.00434214785851669
29054324	202106	0.000296156629982051
29054712	202106	0.00836210706716988
29054780	202106	1.4726076887869e-08
29054791	202106	7.57135905589435e-07
29054798	202106	2.45441217419362e-08
29054816	202106	6.83946309477419e-08
29054823	202106	3.14658863620913e-07
29055057	202106	1.31786404408652e-08
29055250	202106	1.85059592612316e-08
29055563	202106	1.00268876134127e-06
29056171	202106	4.16378520363494e-08
29056513	202106	3.06396981882324e-06
29057555	202106	5.06412593140682e-07
29057570	202106	2.27752162891977e-08
29057609	202106	2.20103709847832e-07
29057680	202106	1.62712223305338e-07
29057691	202106	2.63155210663656e-07
29058014	202106	1.88003269502361e-07
29058043	202106	0.000247659817422784
29058086	202106	6.03730839984732e-06
29058096	202106	9.31101722206963e-08
29058174	202106	0.000168380729006648
29058181	202106	5.13387839304712e-05
29058285	202106	1.2409677817207e-07
29058327	202106	5.89039675711939e-08
29058502	202106	1.17225841832084e-07
29058879	202106	1.25998405732941e-07
29059061	202106	1.08273769919864e-11
29059416	202106	3.63164863691524e-07
29060160	202106	1.08141837333406e-09
29060284	202106	1.83672065149571e-07
29060316	202106	3.2516535409489e-07
29060345	202106	4.26877106348455e-08
29060373	202106	3.4941918109242e-11
29060388	202106	1.24051126632448e-07
29060640	202106	6.30025360948585e-10
29060815	202106	3.39352021695779e-11
29060903	202106	7.67539371958066e-09
29061128	202106	1.37862044643882e-06
29061149	202106	8.22238092962381e-06
29061469	202106	6.18802400681579e-08
29061491	202106	2.40237864611645e-08
29061573	202106	3.25786883015126e-06
29061594	202106	9.63691795091336e-08
29061608	202106	6.90985356026082e-11
29061612	202106	1.66603848994736e-08
29061619	202106	7.99731583350769e-08
29061761	202106	1.09861491467283e-08
29062060	202106	9.09920883960412e-09
29062160	202106	1.42672993864942e-09
29062174	202106	0.00293017718073539
29062433	202106	1.79952089789376e-07
29062491	202106	2.84539854676277e-07
29062683	202106	1.29123777430879e-09
29062960	202106	1.53040518540946e-07
29063163	202106	1.53860359422156e-09
29063281	202106	8.89545282702334e-09
29063693	202106	8.47583118820187e-07
29063736	202106	8.6805545680165e-08
29063743	202106	6.45257745002704e-09
29063878	202106	2.10952766331083e-09
29064173	202106	4.1953943678939e-08
29064227	202106	1.22911635168269e-08
29064231	202106	1.33495318119306e-08
29064330	202106	1.4797435119521e-07
29064643	202106	1.03505815123898e-07
29064686	202106	2.47407802175235e-09
29065017	202106	2.8410206648561e-05
29065138	202106	2.99046430039667e-07
29065462	202106	7.74952621540347e-07
29065519	202106	0.000147707393819464
29065536	202106	8.164014961715e-08
29065811	202106	6.89457552493114e-08
29065917	202106	4.65815793066885e-06
29065960	202106	9.26017951256196e-10
29066063	202106	6.06664067068978e-10
29066476	202106	8.11397471947908e-09
29066593	202106	4.57589465914615e-09
29066671	202106	4.49561660813719e-07
29066913	202106	4.36347448263055e-08
29066981	202106	6.31313855398792e-13
29066999	202106	9.40702403579655e-06
29067091	202106	8.77874679509923e-05
29067309	202106	0.00133803396332792
29067376	202106	1.58416464757873e-06
29067554	202106	1.68352447429403e-07
29067821	202106	0.0232201867244645
29067881	202106	9.85383281796379e-09
29067942	202106	1.6624630407644e-07
29068209	202106	4.35887173463012e-08
29068369	202106	2.95169879960629e-08
29068451	202106	5.95863258391151e-09
29068540	202106	2.18218101327744e-05
29068621	202106	6.88124868498061e-08
29068632	202106	0.000545136061403283
29069059	202106	1.79821578775478e-08
29069280	202106	3.52188999923638e-07
29069290	202106	8.64089333814857e-10
29069589	202106	3.56232585012185e-09
29069760	202106	2.19411112809245e-07
29070041	202106	1.00272376807568e-09
29070397	202106	4.39326958563407e-11
29070447	202106	1.93187334085341e-07
29070699	202106	4.39806914009164e-05
29070713	202106	2.22449380729406e-08
29070735	202106	2.75292483080809e-07
29070753	202106	0.000747878996040754
29070845	202106	3.61398172966532e-10
29070859	202106	0.000121094999824438
29072137	202106	3.84112025541863e-08
29072486	202106	2.38033799142043e-07
29072624	202106	1.2140286856692e-07
29072784	202106	2.18233963121615e-08
29073169	202106	7.95329105551334e-05
29073325	202106	3.22304099245344e-08
29073468	202106	0.00016308422660009
29074407	202106	3.15856247298434e-08
29074887	202106	2.19153035159939e-07
29075111	202106	3.65619658283441e-05
29075229	202106	4.03753726155605e-05
29075300	202106	4.09376465266305e-11
29075411	202106	2.38655272438202e-05
29075706	202106	5.77927489911394e-08
29076062	202106	4.21247560664636e-07
29076076	202106	9.01269516408282e-10
29076097	202106	1.44215320502881e-07
29076165	202106	7.3071496387059e-08
29076208	202106	0.0119662083755025
29077214	202106	7.39107721693821e-07
29077641	202106	5.32254242321176e-06
29077805	202106	8.23594933506112e-07
29078535	202106	1.91757805878477e-05
29078613	202106	8.9991962299889e-08
29078841	202106	5.48420848453128e-08
29079111	202106	0.000475035422915483
29079449	202106	3.03072011633463e-06
29079723	202106	7.8371258639092e-09
29079730	202106	1.14803931582706e-08
29080061	202106	0.00038914610497683
29080456	202106	2.59218769546126e-07
29080573	202106	3.20628713710678e-06
29080584	202106	7.21950481089201e-08
29080669	202106	3.15762576759267e-08
29080993	202106	3.07770146704907e-07
29081057	202106	2.98438831612044e-09
29081068	202106	5.09274666292652e-08
29081602	202106	6.43513291896196e-09
29081886	202106	5.54387174806839e-05
29081951	202106	6.99851905869241e-09
29082744	202106	3.48328503153812e-07
29082787	202106	8.92491371879998e-08
29083167	202106	1.49003382047945e-07
29083189	202106	8.78382308879614e-09
29083377	202106	6.12059228142242e-06
29083416	202106	1.82547704226817e-07
29083538	202106	5.28853096613033e-07
29083858	202106	3.03495758535104e-06
29083936	202106	2.04302110779914e-05
29084011	202106	5.56037016218586e-07
29084267	202106	2.07625867944414e-07
29084907	202106	2.36032080991909e-08
29084921	202106	1.68222146140008e-07
29085178	202106	2.8593690863691e-06
29086021	202106	1.0837643103268e-09
29086081	202106	6.85058127937587e-07
29086213	202106	9.00102790869813e-08
29086363	202106	6.77608982258357e-06
29086420	202106	1.52442728538992e-07
29086434	202106	4.79925921380138e-06
29086562	202106	7.81640318781164e-09
29086594	202106	5.42703948931254e-07
29086608	202106	1.12318640067615e-07
29086615	202106	5.61246591400455e-09
29086637	202106	2.42219710781059e-09
29086647	202106	6.67903613553606e-08
29086665	202106	2.86895155514097e-06
29086669	202106	1.72860554715299e-10
29086715	202106	1.94920865285096e-07
29086740	202106	3.90860136313103e-06
29086786	202106	1.15846635934955e-07
29086797	202106	6.43879146258652e-09
29086800	202106	8.03023460608909e-09
29086804	202106	3.54842370540139e-06
29086818	202106	2.7172551347677e-10
29086868	202106	3.51356419635145e-09
29086896	202106	2.26255702246586e-06
29086914	202106	1.07584033338806e-06
29086986	202106	4.02835265293968e-07
29087010	202106	8.80583782120487e-10
29087056	202106	6.17409287489198e-09
29087071	202106	7.61954084213824e-09
29087078	202106	0.000196905081835326
29087099	202106	3.70679144084118e-08
29087113	202106	8.46733542724077e-10
29087131	202106	1.07699948342518e-09
29087146	202106	3.37680780925621e-08
29087160	202106	8.3074847054138e-08
29087185	202106	8.55495163158764e-08
29087234	202106	4.35621970704784e-09
29087238	202106	1.58556032949715e-11
29087241	202106	7.33199663873692e-08
29087270	202106	1.41704513393097e-08
29087544	202106	2.82322121882527e-08
29087604	202106	5.24993143701075e-10
29087654	202106	9.74455494601414e-07
29087786	202106	5.44261770787241e-08
29087846	202106	0.000164195919752194
29087925	202106	0.00298695123534363
29087989	202106	0.000688326491771584
29088184	202106	5.47805782143725e-08
29088302	202106	2.29301898687626e-06
29088789	202106	3.09545636430334e-07
29089127	202106	5.41510428097413e-09
29089163	202106	9.69963455934826e-09
29089764	202106	7.49594604593665e-08
29090231	202106	1.23911683134992e-07
29090433	202106	1.07333969140023e-07
29090586	202106	3.87776415482717e-09
29090786	202106	3.47591046734215e-06
29091091	202106	2.0222459090766e-09
29091109	202106	1.16930051564873e-10
29091252	202106	1.49251361238037e-08
29091529	202106	2.2761379909909e-07
29091533	202106	0.000216857925370025
29091565	202106	1.47896141162925e-08
29091593	202106	1.70984599459608e-05
29092095	202106	1.18403123222343e-10
29092729	202106	2.22399218892779e-07
29092792	202106	1.46398064105397e-09
29093009	202106	2.71942824501996e-06
29093027	202106	3.76857218423662e-06
29093073	202106	4.77661855361579e-08
29093109	202106	0.000171955827320203
29093276	202106	0.000102194823250619
29093394	202106	2.0896796932323e-07
29093632	202106	1.8783505701195e-07
29093636	202106	0.00301339604422076
29093661	202106	1.67862553720503e-06
29093881	202106	4.83167197837215e-09
29093988	202106	7.0309891496881e-09
29093995	202106	9.12853479097308e-10
29094002	202106	1.28722334702002e-09
29094056	202106	4.85050338093955e-10
29094276	202106	9.58326555579518e-07
29094291	202106	5.77091637680451e-10
29094781	202106	0.00011974550339076
29094910	202106	3.26549250628046e-07
29095020	202106	1.20864091770161e-08
29095205	202106	1.84047223077891e-08
29095369	202106	2.08314530250129e-09
29095440	202106	2.31369494745301e-07
29095454	202106	3.95948592032301e-07
29095472	202106	4.40346292030836e-07
29095475	202106	1.47077492504274e-07
29095489	202106	1.4919476555431e-08
29095557	202106	1.8546991252506e-06
29095561	202106	1.66489732272139e-08
29095660	202106	8.47184155938612e-07
29095667	202106	8.51415643902598e-09
29095678	202106	3.64508324220187e-08
29095682	202106	1.53559408065856e-09
29095685	202106	3.18214721792929e-06
29095731	202106	2.16342435788201e-09
29095767	202106	6.90373759258657e-08
29095799	202106	6.0545698643143e-10
29095821	202106	0.00429260595414432
29095884	202106	2.15415000376914e-08
29095913	202106	7.38768434239296e-07
29095920	202106	7.65177826346945e-05
29095941	202106	2.10080205989786e-08
29095949	202106	1.92888240726512e-06
29095963	202106	5.05196645663925e-07
29096006	202106	4.78644958365573e-07
29096009	202106	4.71352583164534e-07
29096034	202106	1.77563478059357e-08
29096077	202106	3.4403803584834e-08
29096162	202106	1.27492463241322e-08
29096180	202106	2.32683567121274e-09
29096183	202106	7.05185732457962e-09
29096187	202106	2.14291359762841e-05
29096503	202106	1.92236264544544e-07
29096518	202106	2.76973613725607e-08
29096681	202106	7.8566350353636e-08
29096699	202106	1.3758001912252e-09
29097116	202106	4.61842430664452e-06
29097251	202106	2.27975817600058e-08
29097820	202106	2.02136627338083e-09
29097849	202106	1.40621345977824e-07
29097970	202106	1.11116110006687e-07
29098301	202106	0.000279521161086332
29098571	202106	5.83401268391993e-08
29098966	202106	6.37550516838985e-10
29099361	202106	1.09263973551331e-06
29099425	202106	1.51123372933708e-06
29099528	202106	8.76537087314416e-08
29099820	202106	0.000126909165162346
29100009	202106	5.17709507884159e-07
29100243	202106	5.48878468789975e-09
29100268	202106	6.40139600827372e-06
29100286	202106	3.54842876421408e-11
29100524	202106	1.45170345060414e-06
29100628	202106	4.6201240362621e-08
29100788	202106	7.23139847902749e-06
29100831	202106	6.33768751268533e-09
29100834	202106	3.14860382963251e-05
29100926	202106	3.10024876875066e-09
29101190	202106	4.19060927617202e-10
29101325	202106	1.03679897202161e-07
29101425	202106	3.64061091048182e-07
29101567	202106	5.82846374086512e-08
29101749	202106	9.48264660138413e-08
29101759	202106	5.27267608600025e-09
29101905	202106	8.87581130526431e-09
29102033	202106	8.45864648707888e-05
29102111	202106	1.76043182644803e-08
29102154	202106	6.04619562436572e-09
29102513	202106	3.3546468415332e-05
29102592	202106	1.37070650250266e-06
29102777	202106	1.26813883787507e-07
29103079	202106	1.44220905465178e-08
29103101	202106	4.89988764005344e-07
29103168	202106	5.69314648428224e-09
29103709	202106	1.52770059050477e-06
29103780	202106	8.18251556548154e-06
29103944	202106	4.38392836773957e-08
29104051	202106	3.92807841662457e-05
29104125	202106	1.80807842616406e-08
29104143	202106	1.87862778431024e-09
29104147	202106	5.40047021782804e-08
29104175	202106	3.38198590380622e-05
29104196	202106	5.56368092839173e-08
29104200	202106	1.37372997005538e-05
29104203	202106	5.04146123870742e-10
29104225	202106	1.63525207311482e-10
29104232	202106	3.27772487457589e-09
29104253	202106	9.90836982415581e-05
29104328	202106	6.61842370622381e-10
29104349	202106	5.50078312458404e-08
29104374	202106	5.88934808492647e-07
29104385	202106	1.36578768001764e-09
29104424	202106	8.93826847346361e-06
29104446	202106	4.60460504247136e-06
29104453	202106	2.58445590605047e-08
29104471	202106	6.71462528767802e-08
29104474	202106	2.96227788444039e-07
29104520	202106	3.50320606397967e-09
29104538	202106	2.32229428871219e-07
29104577	202106	6.65937328035366e-09
29104588	202106	2.89289710178031e-08
29104616	202106	1.24904430014604e-08
29104688	202106	9.27472325667788e-10
29104709	202106	3.60810532158024e-08
29105310	202106	3.13787096453553e-08
29105378	202106	1.25156557926529e-10
29105435	202106	1.83988518326842e-07
29105478	202106	4.76823135890253e-10
29105591	202106	4.34512608839576e-11
29106153	202106	3.96069943751238e-07
29106449	202106	4.81178298110472e-10
29107157	202106	1.61989181161037e-08
29107495	202106	6.07171434974175e-08
29107598	202106	1.27134336817762e-07
29107741	202106	1.35538627316546e-06
29108224	202106	0.00158142962368671
29108776	202106	3.82593816623196e-08
29109260	202106	1.13038206350177e-07
29109413	202106	7.67678757665556e-08
29109456	202106	1.97300691014915e-08
29109491	202106	6.90845638159581e-07
29109509	202106	3.7601258190131e-10
29109666	202106	2.96046215298589e-07
29109979	202106	8.20211041984325e-10
29110014	202106	2.75333712429737e-11
29110456	202106	0.000175272624345057
29110729	202106	2.79231995116666e-07
29110875	202106	4.14642681914923e-09
29111085	202106	9.05366390265347e-07
29111341	202106	1.08525864388474e-08
29111370	202106	1.612563998694e-08
29111381	202106	2.2277974293326e-11
29111430	202106	1.94223331245989e-10
29111498	202106	2.46118780309091e-07
29111583	202106	0.000284105125961557
29111733	202106	1.06282466439172e-09
29111921	202106	8.3273761300926e-09
29112007	202106	1.31407574604232e-07
29112178	202106	2.84399788839874e-08
29112530	202106	8.83427993701621e-08
29112636	202106	3.03286963732751e-06
29112711	202106	6.99014776587976e-06
29112853	202106	8.01684548055406e-09
29112861	202106	2.6688434952572e-06
29112903	202106	8.35893087641914e-08
29112911	202106	3.40799197903544e-08
29112939	202106	1.09067966444326e-07
29112968	202106	2.08139983177071e-07
29112971	202106	0.00633784775217072
29112978	202106	2.16844568204303e-07
29113000	202106	1.43391643392577e-06
29113024	202106	2.92043103266539e-08
29113074	202106	1.51807851129016e-08
29113078	202106	1.16212786929841e-08
29113142	202106	1.44673612486874e-10
29113156	202106	8.99268184214863e-09
29113167	202106	1.30192671646225e-09
29113188	202106	1.12739812862009e-06
29113202	202106	1.29180839297945e-07
29113209	202106	5.85988870512269e-07
29113220	202106	3.86616832721275e-08
29113227	202106	9.2444573836029e-08
29113259	202106	1.87942953891661e-09
29113270	202106	8.92254737970165e-07
29113273	202106	6.75460338988233e-08
29113309	202106	8.47979192898874e-07
29113316	202106	3.66983457859185e-07
29113327	202106	2.13154012588598e-06
29113338	202106	9.77218926722945e-09
29113391	202106	7.915814188135e-09
29113426	202106	1.94448695199075e-07
29113430	202106	3.05981452922036e-05
29113441	202106	2.70666161744446e-10
29113459	202106	2.40166564247143e-08
29113476	202106	2.98717195073939e-08
29113501	202106	2.85816028101057e-08
29113519	202106	3.34528086440674e-08
29113541	202106	6.06246717261592e-08
29113544	202106	9.36494949647374e-09
29113548	202106	8.80460370151541e-10
29113551	202106	3.38567153629725e-08
29113562	202106	1.07532664754944e-07
29113572	202106	5.5500351785039e-09
29113590	202106	3.19194789845015e-05
29113597	202106	2.75120729253303e-07
29113654	202106	8.27411715196256e-10
29113683	202106	6.04356447204388e-07
29113686	202106	6.68642508849715e-07
29113719	202106	1.8007847798468e-07
29114085	202106	1.0264834577546e-08
29114241	202106	4.5005365307786e-08
29114313	202106	5.63630212474526e-09
29114491	202106	3.6183105900326e-05
29114554	202106	0.00990467185512087
29114590	202106	1.74674708956879e-06
29114636	202106	0.00229652676079424
29114942	202106	1.57090208272218e-08
29114985	202106	0.000847152614153542
29115355	202106	6.92080906044936e-10
29115490	202106	4.32581892748455e-11
29115497	202106	8.72554361736208e-07
29115768	202106	0.000386476019508805
29116145	202106	1.77477920067356e-08
29116181	202106	4.73232824646824e-10
29116209	202106	0.00414947648242328
29116725	202106	2.34272718612857e-07
29116814	202106	1.47390824547239e-07
29116825	202106	1.73048213797201e-07
29116896	202106	9.08393285461361e-09
29117049	202106	6.81040865135315e-05
29117248	202106	2.3834165863462e-08
29117408	202106	5.85198389847917e-10
29117586	202106	4.24178630688075e-07
29118173	202106	1.56531438060163e-07
29118273	202106	4.16587413847306e-10
29118351	202106	8.27507210832267e-12
29118543	202106	2.58406072496985e-11
29118686	202106	1.89253395534904e-05
29118803	202106	5.38138888270131e-07
29118945	202106	9.7337957586502e-07
29119244	202106	7.72551123002799e-08
29119369	202106	2.06445894274838e-07
29119718	202106	6.76626402072775e-10
29119785	202106	4.00381507132344e-06
29120130	202106	7.2092925158359e-08
29120305	202106	1.4344151394366e-08
29120393	202106	8.24816954414843e-10
29120397	202106	0.0117865950942991
29120465	202106	2.31611570015893e-05
29120475	202106	5.81207281174538e-08
29120678	202106	8.5909619218664e-06
29121340	202106	9.27808764510885e-05
29121379	202106	1.00144096999898e-08
29121401	202106	0.000242641798461179
29121728	202106	6.48187531055356e-08
29121756	202106	4.14186583957299e-08
29121863	202106	1.33916249237646e-08
29121881	202106	5.59850719972046e-08
29121916	202106	1.1241847264639e-08
29121938	202106	3.32867671219632e-08
29121952	202106	3.87533074167733e-08
29122006	202106	4.22597731320017e-05
29122020	202106	7.00058440575748e-10
29122048	202106	1.6949678941561e-07
29122055	202106	9.28632122024835e-09
29122069	202106	4.30709653473682e-08
29122144	202106	0.000129079283513551
29122148	202106	9.44578980005978e-08
29122155	202106	2.96534060908146e-07
29122159	202106	1.38362063528375e-08
29122191	202106	1.09331510499819e-08
29122265	202106	1.60629648862978e-09
29122272	202106	1.25174036770973e-09
29122290	202106	6.5587719003317e-10
29122315	202106	5.10189237339601e-05
29122322	202106	1.54109483393066e-07
29122340	202106	1.37703516739426e-07
29122415	202106	3.83486148677247e-09
29122667	202106	2.68374626984095e-06
29122988	202106	8.80614399397393e-07
29123076	202106	7.92600012939598e-07
29123126	202106	4.84340482206882e-11
29123243	202106	0.000296100533031381
29123351	202106	1.64656401473608e-08
29123514	202106	0.150271887061428
29123774	202106	0.00609876265111191
29124215	202106	1.59869628228504e-08
29124479	202106	2.90951273643879e-08
29124486	202106	3.07146338150854e-06
29124564	202106	1.42592082931931e-11
29124731	202106	2.08079417476634e-07
29124959	202106	6.80499670283481e-06
29125080	202106	1.86020301853819e-09
29125094	202106	7.10365503724376e-06
29125353	202106	6.24115585608585e-05
29125610	202106	4.37558732328064e-05
29125624	202106	2.90531985889379e-08
29125646	202106	1.85675267873139e-07
29125752	202106	2.28198004402047e-07
29126226	202106	3.81545867058063e-09
29126357	202106	9.32036557483481e-06
29126553	202106	5.82431196389827e-10
29126827	202106	8.37141090509395e-09
29126869	202106	2.43044392234112e-09
29126969	202106	2.09503737966723e-08
29127008	202106	0.12462191926494
29127386	202106	7.28027616033793e-07
29127389	202106	0.000140279935010155
29127471	202106	9.38944964086947e-07
29127585	202106	5.79274179409611e-05
29127638	202106	5.41225011760879e-09
29127798	202106	7.17516170736843e-05
29127966	202106	1.13721961456326e-05
29128435	202106	3.12550819238238e-11
29128442	202106	6.29658369856021e-05
29128681	202106	1.77576349143519e-08
29128951	202106	8.67335284437375e-08
29129061	202106	4.08262873565141e-07
29129225	202106	0.00745553676106025
29129279	202106	1.87130151802639e-09
29129318	202106	7.41345747112966e-07
29129381	202106	4.34887163654603e-08
29129503	202106	2.32139843351063e-08
29129567	202106	6.45083351087685e-09
29129730	202106	2.85831815315756e-06
29129752	202106	3.52746174630371e-08
29129819	202106	2.36640739351944e-07
29129833	202106	1.63740796642889e-08
29130164	202106	0.000287220242985164
29130324	202106	9.64069555029191e-08
29130371	202106	2.01605255952782e-08
29130428	202106	1.54274985666448e-08
29130435	202106	1.67101795597006e-09
29130478	202106	1.87124790349514e-06
29130485	202106	2.44585334281664e-07
29130541	202106	7.57154231970457e-11
29130545	202106	1.22937552803011e-10
29130570	202106	9.09379163119853e-09
29130573	202106	8.22798860723826e-09
29130591	202106	7.14608356038541e-09
29130599	202106	2.25033649560215e-09
29130641	202106	3.28168405112621e-09
29130670	202106	2.29608094677238e-06
29130677	202106	3.64324156702684e-07
29130680	202106	3.83670134264863e-08
29130737	202106	0.000120854263131196
29130791	202106	3.25235158073128e-08
29130794	202106	2.61835384420518e-08
29130805	202106	1.36212336775032e-09
29130819	202106	1.52855998659476e-07
29130830	202106	6.1324283138032e-08
29130851	202106	9.98743276289504e-08
29130869	202106	1.9804208901336e-06
29130890	202106	2.20216181018435e-08
29130894	202106	5.52020169721206e-09
29130912	202106	3.53582640760951e-08
29130929	202106	5.6518087242572e-09
29130997	202106	1.86090710922661e-07
29131004	202106	9.67802022477052e-06
29131146	202106	1.75483209364183e-09
29131243	202106	6.21121776876777e-09
29131356	202106	2.59190481796771e-08
29131442	202106	5.15301139026526e-11
29131460	202106	1.34560176045365e-06
29131599	202106	3.3222138016643e-08
29131645	202106	2.21148788937822e-08
29131655	202106	2.56440122729664e-05
29132036	202106	1.82236495991852e-08
29132538	202106	3.30446319939032e-07
29133079	202106	2.27721843963066e-06
29133751	202106	1.42068429587415e-05
29133854	202106	2.12072505187484e-10
29134491	202106	1.86869216275935e-10
29134737	202106	2.62429546842935e-11
29134815	202106	6.01361174531283e-07
29134904	202106	0.0329505138643367
29134918	202106	9.29530767058204e-09
29135274	202106	1.00677652617081e-09
29135317	202106	7.08309047744342e-11
29135342	202106	2.64443009495749e-05
29135516	202106	6.76788176912898e-09
29135651	202106	4.69966066658692e-06
29135680	202106	6.84392335269536e-07
29135982	202106	1.64599146748214e-05
29136096	202106	1.19067136705766e-06
29136124	202106	7.05441592350013e-06
29136327	202106	1.60292815480305e-10
29136331	202106	6.4644513463193e-08
29136377	202106	2.03767480804448e-08
29136423	202106	6.50087598211715e-09
29136637	202106	3.86172206138075e-07
29136665	202106	2.49006007823859e-07
29136932	202106	4.29935121315194e-07
29137007	202106	3.54505349050352e-07
29137025	202106	2.67424892189784e-08
29137196	202106	2.66935986213505e-08
29137331	202106	1.33590766774864e-09
29137370	202106	3.98733408995048e-08
29137476	202106	2.36392717685979e-11
29137551	202106	5.22836661941938e-06
29137555	202106	1.30895072895557e-07
29137559	202106	1.72479752282356e-09
29137736	202106	1.38986325027424e-08
29137797	202106	3.58052908428013e-07
29137929	202106	6.55714255374745e-06
29138042	202106	0.000748305253803559
29138142	202106	1.44375203875528e-08
29138156	202106	6.54050014205597e-08
29138366	202106	1.36534575866132e-06
29138370	202106	9.88425005525166e-10
29138423	202106	0.00152575985942966
29138590	202106	0.000115836360252056
29138597	202106	1.04068375725466e-07
29138619	202106	6.65525496629749e-10
29138679	202106	6.69188798692489e-08
29138690	202106	6.6828897507454e-10
29138775	202106	5.83535658189479e-05
29139031	202106	0.00278013080853569
29139273	202106	2.64965323105245e-10
29139313	202106	1.18313548295075e-08
29139341	202106	4.27106754999916e-09
29139345	202106	4.6839002177652e-10
29139426	202106	7.03983703755135e-09
29139455	202106	0.198058429454046
29139469	202106	6.13112619096144e-08
29139498	202106	1.70055988974693e-07
29139509	202106	1.63820555174307e-08
29139519	202106	5.85498874835944e-08
29139526	202106	8.07158684014767e-07
29139530	202106	1.11682404970293e-08
29139533	202106	1.87262610239305e-09
